%Codos_1_doble cara_tres dielectricos_G=2.4_Lx=8.5_Ly=8.5 2CISA L=5x5v2.txt -> Nombre del fichero original
%Parameters = {LONGY=1; D=10; G=2.4; Lhx=4; Lhy=0.5; Lvx=1; Lvy=3; Lx=8.5; Ly=8.5; W=1; g_Cu=0.035; phi=0; sep=0.035; theta=0}
%"Frequency / GHz"	"SZmax(1),Zmin(1) (8) [Mag]"	"SZmax(1),Zmin(1) (8) [Pha in deg.]"
%-----------------------------------------------------------------------------------
2.4200000000000	0.76806115043099	-103.50661616276
2.4400000000000	0.76614398544811	-104.24003535315
2.4600000000000	0.76424317698698	-104.97193877306
2.4800000000000	0.76235882504521	-105.70234608875
2.5000000000000	0.76049102411794	-106.43127696063
2.5200000000000	0.75863986337771	-107.15875103913
2.5400000000000	0.75680542685109	-107.88478796079
2.5600000000000	0.75498779359205	-108.60940734455
2.5800000000000	0.75318703785216	-109.33262878827
2.6000000000000	0.75140322924743	-110.05447186553
2.6200000000000	0.74963643292195	-110.77495612253
2.6400000000000	0.74788670970828	-111.49410107529
2.6600000000000	0.74615411628459	-112.21192620698
2.6800000000000	0.74443870532853	-112.92845096552
2.7000000000000	0.74274052566795	-113.64369476127
2.7200000000000	0.74105962242840	-114.35767696502
2.7400000000000	0.73939603717745	-115.07041690603
2.7600000000000	0.73774980806593	-115.78193387037
2.7800000000000	0.73612096996598	-116.49224709935
2.8000000000000	0.73450955460609	-117.20137578813
2.8200000000000	0.73291559070313	-117.90933908451
2.8400000000000	0.73133910409130	-118.61615608785
2.8600000000000	0.72978011784821	-119.32184584819
2.8800000000000	0.72823865241800	-120.02642736544
2.9000000000000	0.72671472573162	-120.72991958878
2.9200000000000	0.72520835332431	-121.43234141619
2.9400000000000	0.72371954845025	-122.13371169410
2.9600000000000	0.72224832219454	-122.83404921719
2.9800000000000	0.72079468358251	-123.53337272828
3.0000000000000	0.71935863968640	-124.23170091843
3.0200000000000	0.71794019572942	-124.92905242709
3.0400000000000	0.71653935518744	-125.62544584237
3.0600000000000	0.71515611988803	-126.32089970152
3.0800000000000	0.71379049010724	-127.01543249140
3.1000000000000	0.71244246466398	-127.70906264915
3.1200000000000	0.71111204101205	-128.40180856297
3.1400000000000	0.70979921533003	-129.09368857296
3.1600000000000	0.70850398260886	-129.78472097208
3.1800000000000	0.70722633673739	-130.47492400729
3.2000000000000	0.70596627058579	-131.16431588067
3.2200000000000	0.70472377608693	-131.85291475076
3.2400000000000	0.70349884431582	-132.54073873391
3.2600000000000	0.70229146556714	-133.22780590578
3.2800000000000	0.70110162943083	-133.91413430296
3.3000000000000	0.69992932486597	-134.59974192459
3.3200000000000	0.69877454027283	-135.28464673420
3.3400000000000	0.69763726356327	-135.96886666155
3.3600000000000	0.69651748222938	-136.65241960463
3.3800000000000	0.69541518341073	-137.33532343169
3.4000000000000	0.69433035395982	-138.01759598345
3.4200000000000	0.69326298050620	-138.69925507531
3.4400000000000	0.69221304951912	-139.38031849973
3.4600000000000	0.69118054736875	-140.06080402867
3.4800000000000	0.69016546038601	-140.74072941611
3.5000000000000	0.68916777492124	-141.42011240070
3.5200000000000	0.68818747740150	-142.09897070850
3.5400000000000	0.68722455438669	-142.77732205578
3.5600000000000	0.68627899262457	-143.45518415197
3.5800000000000	0.68535077910462	-144.13257470267
3.6000000000000	0.68443990111086	-144.80951141276
3.6200000000000	0.68354634627365	-145.48601198964
3.6400000000000	0.68267010262054	-146.16209414657
3.6600000000000	0.68181115862616	-146.83777560605
3.6800000000000	0.68096950326129	-147.51307410340
3.7000000000000	0.68014512604101	-148.18800739039
3.7200000000000	0.67933801707215	-148.86259323900
3.7400000000000	0.67854816709988	-149.53684944527
3.7600000000000	0.67777556755372	-150.21079383331
3.7800000000000	0.67702021059278	-150.88444425939
3.8000000000000	0.67628208915043	-151.55781861615
3.8200000000000	0.67556119697836	-152.23093483698
3.8400000000000	0.67485752869008	-152.90381090047
3.8600000000000	0.67417107980397	-153.57646483505
3.8800000000000	0.67350184678581	-154.24891472371
3.9000000000000	0.67284982709089	-154.92117870891
3.9200000000000	0.67221501920578	-155.59327499760
3.9400000000000	0.67159742268964	-156.26522186644
3.9600000000000	0.67099703821531	-156.93703766708
3.9800000000000	0.67041386761012	-157.60874083173
4.0000000000000	0.66984791389638	-158.28034987880
4.0200000000000	0.66929918133170	-158.95188341872
4.0400000000000	0.66876767544921	-159.62336016001
4.0600000000000	0.66825340309744	-160.29479891549
4.0800000000000	0.66775637248033	-160.96621860864
4.1000000000000	0.66727659319703	-161.63763828026
4.1200000000000	0.66681407628167	-162.30907709524
4.1400000000000	0.66636883424311	-162.98055434965
4.1600000000000	0.66594088110480	-163.65208947796
4.1800000000000	0.66553023244455	-164.32370206057
4.2000000000000	0.66513690543449	-164.99541183154
4.2200000000000	0.66476091888110	-165.66723868663
4.2400000000000	0.66440229326533	-166.33920269153
4.2600000000000	0.66406105078296	-167.01132409046
4.2800000000000	0.66373721538511	-167.68362331502
4.3000000000000	0.66343081281888	-168.35612099331
4.3200000000000	0.66314187066841	-169.02883795946
4.3400000000000	0.66287041839599	-169.70179526343
4.3600000000000	0.66261648738351	-170.37501418117
4.3800000000000	0.66238011097432	-171.04851622514
4.4000000000000	0.66216132451515	-171.72232315527
4.4200000000000	0.66196016539854	-172.39645699026
4.4400000000000	0.66177667310557	-173.07094001932
4.4600000000000	0.66161088924884	-173.74579481437
4.4800000000000	0.66146285761581	-174.42104424266
4.5000000000000	0.66133262421259	-175.09671147997
4.5200000000000	0.66122023730793	-175.77282002418
4.5400000000000	0.66112574747757	-176.44939370952
4.5600000000000	0.66104920764902	-177.12645672128
4.5800000000000	0.66099067314640	-177.80403361113
4.6000000000000	0.66095020173593	-178.48214931311
4.6200000000000	0.66092785367127	-179.16082916024
4.6400000000000	0.66092369173939	-179.84009890177
4.6600000000000	0.66093778130648	179.48001527876
4.6800000000000	0.66097019036400	178.79948674481
4.7000000000000	0.66102098957479	178.11828838720
4.7200000000000	0.66109025231926	177.43639260375
4.7400000000000	0.66117805474139	176.75377127800
4.7600000000000	0.66128447579459	176.07039575696
4.7800000000000	0.66140959728738	175.38623682793
4.8000000000000	0.66155350392848	174.70126469426
4.8200000000000	0.66171628337150	174.01544895004
4.8400000000000	0.66189802625891	173.32875855365
4.8600000000000	0.66209882626499	172.64116180003
4.8800000000000	0.66231878013799	171.95262629179
4.9000000000000	0.66255798774059	171.26311890884
4.9200000000000	0.66281655208916	170.57260577674
4.9400000000000	0.66309457939089	169.88105223340
4.9600000000000	0.66339217907891	169.18842279432
4.9800000000000	0.66370946384481	168.49468111606
5.0000000000000	0.66404654966820	167.79978995797
5.0200000000000	0.66440355584292	167.10371114209
5.0400000000000	0.66478060499933	166.40640551097
5.0600000000000	0.66517782312215	165.70783288348
5.0800000000000	0.66559533956317	165.00795200833
5.1000000000000	0.66603328704829	164.30672051533
5.1200000000000	0.66649180167793	163.60409486402
5.1400000000000	0.66697102291997	162.90003028981
5.1600000000000	0.66747109359444	162.19448074723
5.1800000000000	0.66799215984867	161.48739885024
5.2000000000000	0.66853437112174	160.77873580944
5.2200000000000	0.66909788009717	160.06844136586
5.2400000000000	0.66968284264192	159.35646372131
5.2600000000000	0.67028941773051	158.64274946495
5.2800000000000	0.67091776735213	157.92724349584
5.3000000000000	0.67156805639888	157.20988894133
5.3200000000000	0.67224045253281	156.49062707092
5.3400000000000	0.67293512602937	155.76939720540
5.3600000000000	0.67365224959422	155.04613662088
5.3800000000000	0.67439199815070	154.32078044749
5.4000000000000	0.67515454859414	153.59326156234
5.4200000000000	0.67594007950937	152.86351047644
5.4400000000000	0.67674877084721	152.13145521513
5.4600000000000	0.67758080355502	151.39702119167
5.4800000000000	0.67843635915610	150.66013107359
5.5000000000000	0.67931561927218	149.92070464115
5.5200000000000	0.68021876508224	149.17865863772
5.5400000000000	0.68114597671046	148.43390661126
5.5600000000000	0.68209743253516	147.68635874658
5.5800000000000	0.68307330840966	146.93592168759
5.6000000000000	0.68407377678492	146.18249834913
5.6200000000000	0.68509900572266	145.42598771750
5.6400000000000	0.68614915778646	144.66628463912
5.6600000000000	0.68722438879663	143.90327959661
5.6800000000000	0.68832484643344	143.13685847134
5.7000000000000	0.68945066867085	142.36690229183
5.7200000000000	0.69060198202153	141.59328696692
5.7400000000000	0.69177889957112	140.81588300307
5.7600000000000	0.69298151877736	140.03455520447
5.7800000000000	0.69420991900691	139.24916235540
5.8000000000000	0.69546415877927	138.45955688338
5.8200000000000	0.69674427268374	137.66558450238
5.8400000000000	0.69805026793132	136.86708383486
5.8600000000000	0.69938212049889	136.06388601142
5.8800000000000	0.70073977081810	135.25581424722
5.9000000000000	0.70212311895538	134.44268339369
5.9200000000000	0.70353201922379	133.62429946473
5.9400000000000	0.70496627415968	132.80045913616
5.9600000000000	0.70642562778977	131.97094921743
5.9800000000000	0.70790975810517	131.13554609473
6.0000000000000	0.70941826864924	130.29401514464
6.0200000000000	0.71095067911516	129.44611011789
6.0400000000000	0.71250641483697	128.59157249263
6.0600000000000	0.71408479504460	127.73013079741
6.0800000000000	0.71568501973826	126.86149990414
6.1000000000000	0.71730615502148	125.98538029192
6.1200000000000	0.71894711671385	125.10145728330
6.1400000000000	0.72060665204505	124.20940025538
6.1600000000000	0.72228331921018	123.30886182905
6.1800000000000	0.72397546454321	122.39947704090
6.2000000000000	0.72568119704068	121.48086250415
6.2200000000000	0.72739835994102	120.55261556625
6.2400000000000	0.72912449903735	119.61431347365
6.2600000000000	0.73085682737283	118.66551255647
6.2800000000000	0.73259218593841	117.70574744946
6.3000000000000	0.73432699996454	116.73453036937
6.3200000000000	0.73605723037134	115.75135047368
6.3400000000000	0.73777831991863	114.75567333134
6.3600000000000	0.73948513357883	113.74694054302
6.3800000000000	0.74117189264697	112.72456955615
6.4000000000000	0.74283210210454	111.68795372989
6.4200000000000	0.74445847077446	110.63646271611
6.4400000000000	0.74604282384807	109.56944323566
6.4600000000000	0.74757600744037	108.48622034457
6.4800000000000	0.74904778494657	107.38609930245
6.5000000000000	0.75044672514307	106.26836817572
6.5200000000000	0.75176008221480	105.13230133156
6.5400000000000	0.75297366821578	103.97716400455
6.5600000000000	0.75407171890107	102.80221814725
6.5800000000000	0.75503675443085	101.60672980761
6.6000000000000	0.75584943716655	100.38997831073
6.6200000000000	0.75648842968341	99.151267557908
6.6400000000000	0.75693025724234	97.889939792286
6.6600000000000	0.75714918032098	96.605392214414
6.6800000000000	0.75711708442049	95.297096860911
6.7000000000000	0.75680339624504	93.964624180552
6.7200000000000	0.75617503748353	92.607670749708
6.7400000000000	0.75519642976015	91.226091556395
6.7600000000000	0.75382956677387	89.819937240944
6.7800000000000	0.75203417206699	88.389496601736
6.8000000000000	0.74976796302562	86.935344545213
6.8200000000000	0.74698704330677	85.458395468266
6.8400000000000	0.74364644649680	83.959961796006
6.8600000000000	0.73970085292706	82.441817047976
6.8800000000000	0.73510549862484	80.906262363921
6.9000000000000	0.72981728975224	79.356194885092
6.9200000000000	0.72379612702842	77.795175766841
6.9400000000000	0.71700643215939	76.227494913281
6.9600000000000	0.70941885215234	74.658228810478
6.9800000000000	0.70101209799890	73.093287142370
7.0000000000000	0.69177485264322	71.539443270171
7.0200000000000	0.68170766121269	70.004343219103
7.0400000000000	0.67082469669283	68.496487627039
7.0600000000000	0.65915527959918	67.025181242363
7.0800000000000	0.64674502388591	65.600445068727
7.1000000000000	0.63365648604880	64.232887169880
7.1200000000000	0.61996921176618	62.933529463841
7.1400000000000	0.60577910446456	61.713589519708
7.1600000000000	0.59119708091139	60.584218377051
7.1800000000000	0.57634702644286	59.556197699339
7.2000000000000	0.56136311150043	58.639602140162
7.2200000000000	0.54638657613091	57.843435670819
7.2400000000000	0.53156212505853	57.175253833937
7.2600000000000	0.51703409960234	56.640787456044
7.2800000000000	0.50294260305189	56.243587150530
7.3000000000000	0.48941975425520	55.984711615878
7.3200000000000	0.47658623272274	55.862485611746
7.3400000000000	0.46454826053317	55.872354592182
7.3600000000000	0.45339514408972	56.006861132798
7.3800000000000	0.44319747328786	56.255762484248
7.4000000000000	0.43400604648436	56.606298366325
7.4200000000000	0.42585155570922	57.043604031793
7.4400000000000	0.41874502730074	57.551247439958
7.4600000000000	0.41267896980535	58.111853885880
7.4800000000000	0.40762913714937	58.707769832085
7.5000000000000	0.40355677625528	59.321712655360
7.5200000000000	0.40041120044563	59.937355812029
7.5400000000000	0.39813251783685	60.539808943706
7.5600000000000	0.39665434931165	61.115967426285
7.5800000000000	0.39590639200598	61.654722615177
7.6000000000000	0.39581671711574	62.147039406354
7.6200000000000	0.39631372926488	62.585919406995
7.6400000000000	0.39732775276390	62.966274919543
7.6600000000000	0.39879224319030	63.284741198807
7.6800000000000	0.40064464809517	63.539452976304
7.7000000000000	0.40282695742586	63.729807358356
7.7200000000000	0.40528599306519	63.856230171254
7.7400000000000	0.40797348921226	63.919957663431
7.7600000000000	0.41084601299474	63.922840847817
7.7800000000000	0.41386476946247	63.867176016670
7.8000000000000	0.41699532842853	63.755562175735
7.8200000000000	0.42020730357641	63.590784254401
7.8400000000000	0.42347400755037	63.375719802535
7.8600000000000	0.42677210079576	63.113266306979
7.8800000000000	0.43008124689335	62.806286085301
7.9000000000000	0.43338378306092	62.457565801665
7.9200000000000	0.43666441131049	62.069787891805
7.9400000000000	0.43990991333638	61.645511503330
7.9600000000000	0.44310889044084	61.187160901282
7.9800000000000	0.44625152855148	60.697019624133
8.0000000000000	0.44932938753685	60.177228983432
8.0200000000000	0.45233521348404	59.629789772069
8.0400000000000	0.45526277228657	59.056566278962
8.0600000000000	0.45810670273833	58.459291903032
8.0800000000000	0.46086238729132	57.839575819866
8.1000000000000	0.46352583867328	57.198910284576
8.1200000000000	0.46609360064985	56.538678258649
8.1400000000000	0.46856266133313	55.860161131092
8.1600000000000	0.47093037757144	55.164546368913
8.1800000000000	0.47319440909283	54.452934982246
8.2000000000000	0.47535266121196	53.726348728084
8.2200000000000	0.47740323504080	52.985737006046
8.2400000000000	0.47934438426727	52.231983421802
8.2600000000000	0.48117447767961	51.465912010349
8.2800000000000	0.48289196671876	50.688293123466
8.3000000000000	0.48449535743537	49.899848994523
8.3200000000000	0.48598318631383	49.101259000041
8.3400000000000	0.48735399950212	48.293164641760
8.3600000000000	0.48860633505592	47.476174275844
8.3800000000000	0.48973870786734	46.650867617755
8.4000000000000	0.49074959700493	45.817800052405
8.4200000000000	0.49163743524289	44.977506779812
8.4400000000000	0.49240060060357	44.130506826733
8.4600000000000	0.49303740978096	43.277306954771
8.4800000000000	0.49354611335236	42.418405495340
8.5000000000000	0.49392489272359	41.554296141756
8.5200000000000	0.49417185878907	40.685471728503
8.5400000000000	0.49428505232303	39.812428027582
8.5600000000000	0.49426244615273	38.935667591701
8.5800000000000	0.49410194919838	38.055703673919
8.6000000000000	0.49380141249951	37.173064253186
8.6200000000000	0.49335863738204	36.288296195030
8.6400000000000	0.49277138595683	35.401969576299
8.6600000000000	0.49203739417742	34.514682202343
8.6800000000000	0.49115438772307	33.627064344231
8.7000000000000	0.49012010101343	32.739783722354
8.7200000000000	0.48893229970174	31.853550760958
8.7400000000000	0.48758880703617	30.969124135552
8.7600000000000	0.48608753452128	30.087316631507
8.7800000000000	0.48442651735468	29.209001327154
8.8000000000000	0.48260395515535	28.335118108000
8.8200000000000	0.48061825853983	27.466680509713
8.8400000000000	0.47846810213734	26.604782875889
8.8600000000000	0.47615248466366	25.750607801438
8.8800000000000	0.47367079669229	24.905433813085
8.9000000000000	0.47102289676670	24.070643213882
8.9200000000000	0.46820919648382	23.247729987759
8.9400000000000	0.46523075514076	22.438307621747
8.9600000000000	0.46208938446576	21.644116656135
8.9800000000000	0.45878776384209	20.867031715050
9.0000000000000	0.45532956626875	20.109067700174
9.0200000000000	0.45171959507117	19.372384747181
9.0400000000000	0.44796393106446	18.659291446595
9.0600000000000	0.44407008946393	17.972245717726
9.0800000000000	0.44004718531380	17.313852596217
9.1000000000000	0.43590610554730	16.686858054440
9.1200000000000	0.43165968497867	16.094137823579
9.1400000000000	0.42732288254603	15.538680034042
9.1600000000000	0.42291295295946	15.023560348744
9.1800000000000	0.41844960756213	14.551908149329
9.2000000000000	0.41395515669585	14.126862273670
9.2200000000000	0.40945462421522	13.751514827136
9.2400000000000	0.40497582308638	13.428841742697
9.2600000000000	0.40054937935211	13.161619096196
9.2800000000000	0.39620869031463	12.952324748472
9.3000000000000	0.39198980181213	12.803025739065
9.3200000000000	0.38793118924449	12.715253037965
9.3400000000000	0.38407342788978	12.689866784241
9.3600000000000	0.38045874042903	12.726916965987
9.3800000000000	0.37713041382124	12.825506515353
9.4000000000000	0.37413208399972	12.983665805214
9.4200000000000	0.37150689534726	13.198249242548
9.4400000000000	0.36929655228443	13.464865679109
9.4600000000000	0.36754029189351	13.777854290805
9.4800000000000	0.36627381816741	14.130316052785
9.5000000000000	0.36552824869130	14.514207757177
9.5200000000000	0.36532913160084	14.920500755065
9.5400000000000	0.36569559288029	15.339400666731
9.5600000000000	0.36663967031678	15.760617944753
9.5800000000000	0.36816588040177	16.173673371952
9.6000000000000	0.37027104890591	16.568218337309
9.6200000000000	0.37294441650872	16.934347848909
9.6400000000000	0.37616801022756	17.262885080702
9.6600000000000	0.37991725217894	17.545619650126
9.6800000000000	0.38416176181571	17.775487145454
9.7000000000000	0.38886629782895	17.946683714871
9.7200000000000	0.39399178198727	18.054715773445
9.7400000000000	0.39949634892133	18.096390215803
9.7600000000000	0.40533637211406	18.069754383955
9.7800000000000	0.41146742559231	17.973997226347
9.8000000000000	0.41784515144542	17.809323698965
9.8200000000000	0.42442601394711	17.576813812533
9.8400000000000	0.43116793071879	17.278276226263
9.8600000000000	0.43803077943458	16.916104330052
9.8800000000000	0.44497678477973	16.493140679915
9.9000000000000	0.45197079475370	16.012553697838
9.9200000000000	0.45898045815195	15.477728863418
9.9400000000000	0.46597631645090	14.892175276001
9.9600000000000	0.47293182366672	14.259447458921
9.9800000000000	0.47982330735272	13.583081580994
10.000000000000	0.48662988299345	12.866544834821
10.020000000000	0.49333333284736	12.113196480932
10.040000000000	0.49991795894017	11.326258988141
10.060000000000	0.50637041852737	10.508797727511
10.080000000000	0.51267954900332	9.6637077724486
10.100000000000	0.51883618798479	8.7937064919367
10.120000000000	0.52483299316521	7.9013307767582
10.140000000000	0.53066426553588	6.9889378952510
10.160000000000	0.53632577870368	6.0587091261518
10.180000000000	0.54181461629745	5.1126554558212
10.200000000000	0.54712901883811	4.1526247525805
10.220000000000	0.55226824094001	3.1803099409744
10.240000000000	0.55723241930057	2.1972577936218
10.260000000000	0.56202245160992	1.2048780388019
10.280000000000	0.56663988625967	0.20445254933414
10.300000000000	0.57108682253987	-0.80285556588495
10.320000000000	0.57536582087386	-1.8159931006334
10.340000000000	0.57947982254491	-2.8340082163187
10.360000000000	0.58343207830695	-3.8560422993623
10.380000000000	0.58722608523740	-4.8813222536899
10.400000000000	0.59086553117812	-5.9091532525592
10.420000000000	0.59435424611479	-6.9389119596917
10.440000000000	0.59769615986177	-7.9700402188330
10.460000000000	0.60089526544569	-9.0020392027893
10.480000000000	0.60395558761268	-10.034464007127
10.500000000000	0.60688115592073	-11.066918669625
10.520000000000	0.60967598191665	-12.099051593871
10.540000000000	0.61234403993631	-13.130551353773
10.560000000000	0.61488925110572	-14.161142854970
10.580000000000	0.61731547015849	-15.190583828996
10.600000000000	0.61962647472130	-16.218661636372
10.620000000000	0.62182595675368	-17.245190355470
10.640000000000	0.62391751586037	-18.270008134924
10.660000000000	0.62590465422453	-19.292974788444
10.680000000000	0.62779077293774	-20.313969612048
10.700000000000	0.62957916952765	-21.332889405008
10.720000000000	0.63127303650750	-22.349646677002
10.740000000000	0.63287546079220	-23.364168025254
10.760000000000	0.63438942384460	-24.376392666617
10.780000000000	0.63581780243244	-25.386271110739
10.800000000000	0.63716336989141	-26.393763961559
10.820000000000	0.63842879780337	-27.398840835411
10.840000000000	0.63961665801056	-28.401479385031
10.860000000000	0.64072942489749	-29.401664419653
10.880000000000	0.64176947788124	-30.399387112249
10.900000000000	0.64273910405946	-31.394644285754
10.920000000000	0.64364050097253	-32.387437770865
10.940000000000	0.64447577944272	-33.377773828631
10.960000000000	0.64524696645873	-34.365662631731
10.980000000000	0.64595600807906	-35.351117798842
11.000000000000	0.64660477233172	-36.334155977054
11.020000000000	0.64719505209172	-37.314796467748
11.040000000000	0.64772856792064	-38.293060891767
11.060000000000	0.64820697085587	-39.268972890142
11.080000000000	0.64863184513906	-40.242557856934
11.100000000000	0.64900471087569	-41.213842701129
11.120000000000	0.64932702661921	-42.182855634784
11.140000000000	0.64960019187500	-43.149625984889
11.160000000000	0.64982554952049	-44.114184026683
11.180000000000	0.65000438813887	-45.076560836325
11.200000000000	0.65013794426495	-46.036788161074
11.220000000000	0.65022740454233	-46.994898305284
11.240000000000	0.65027390779176	-47.950924030675
